법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,7**,벌말길,단독,61.12,-,06/30,-,-,500,45,-,-,
석사동,9**,스무숲4길,단독,33,-,06/29,-,-,"4,000",0,-,-,
석사동,4**,후석로,다가구,10.89,-,06/28,-,-,"5,000",0,-,-,
석사동,7**,우석로38번길,다가구,49.5,-,06/26,-,-,"5,000",0,-,-,
석사동,7**,후석로45번길,단독,47,-,06/26,-,-,400,35,-,-,
석사동,6**,벌말길47번길,단독,40,-,06/25,-,-,"1,000",25,-,-,
석사동,4**,공지로,다가구,24,-,06/25,-,-,300,30,-,-,
석사동,9**,스무숲1길,다가구,26.52,-,06/20,-,-,200,25,-,-,
석사동,6**,벌말길,다가구,52,-,06/18,-,-,"4,000",0,-,-,
석사동,6**,석사길5번길,단독,26.4,-,06/17,-,-,"3,000",0,-,-,
석사동,9**,스무숲1길,다가구,26,-,06/15,-,-,"3,500",0,-,-,
석사동,8**,새롬공원길4번길,다가구,52.44,-,06/15,-,-,"5,000",0,-,-,
석사동,7**,애막골길3번길,단독,26.4,-,06/14,-,-,"3,500",0,-,-,
석사동,7**,우석로,단독,26.4,-,06/14,-,-,"5,500",0,-,-,
석사동,6**,효석로135번길,다가구,69,-,06/13,-,-,"8,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,26,-,06/13,-,-,300,30,-,-,
석사동,7**,애막골길20번길,단독,25.85,-,06/13,-,-,"2,500",0,-,-,
석사동,4**,공지로,다가구,33,-,06/12,-,-,"6,000",0,-,-,
석사동,7**,우석로,다가구,131.21,-,06/11,-,-,"15,000",0,-,-,
석사동,9**,스무숲4길,다가구,29.7,-,06/10,-,-,"2,500",0,-,-,
석사동,7**,우석로79번길,단독,83.5,-,06/10,-,-,"1,000",55,-,-,
석사동,8**,새롬공원길5번길,다가구,33,-,06/09,-,-,"5,000",0,-,-,
석사동,9**,스무숲1길,단독,32,-,06/08,-,-,"3,500",0,-,-,
석사동,7**,애막골길16번길,다가구,56,-,06/07,-,-,"6,000",0,-,-,
석사동,6**,벌말길,단독,70,-,06/05,-,-,"4,300",0,-,-,
석사동,7**,우석로63번길,다가구,28.6,-,06/05,-,-,"4,000",0,-,-,
석사동,9**,스무숲길,다가구,30,-,06/02,-,-,300,35,-,-,
석사동,4**,공지로,다가구,33,-,06/01,-,-,500,45,-,-,
석사동,9**,스무숲1길,다가구,32,-,06/01,-,-,"3,500",0,-,-,
