법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,9**,스무숲1길,다가구,35,-,10/31,-,-,"5,000",0,-,-,
석사동,7**,벌말길47번길,다가구,63.8,-,10/30,-,-,"7,000",0,-,-,
석사동,9**,스무숲1길,단독,112.86,-,10/28,-,-,"12,000",0,-,-,
석사동,7**,애막골길16번길,다가구,53,-,10/28,-,-,"6,000",0,-,-,
석사동,7**,애막골길11번길,단독,23,-,10/28,-,-,"2,000",0,-,-,
석사동,7**,우석로,다가구,33,-,10/28,-,-,"8,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,25,-,10/26,-,-,"4,500",0,-,-,
석사동,1**,우석로38번길,다가구,75.68,-,10/23,-,-,"6,000",20,-,-,
석사동,7**,벌말길,다가구,34,-,10/21,-,-,300,38,-,-,
석사동,9**,스무숲1길,다가구,25,-,10/20,-,-,"3,000",0,-,-,
석사동,9**,스무숲4길,다가구,30,-,10/19,-,-,200,27,-,-,
석사동,9**,스무숲1길,다가구,51,-,10/17,-,-,"6,000",0,-,-,
석사동,6**,,단독,80,-,10/14,-,-,"7,000",0,-,-,
석사동,3**,공지로,단독,19.8,-,10/14,-,-,"2,000",0,-,-,
석사동,7**,후석로45번길,단독,70,-,10/10,-,-,"8,000",0,-,-,
석사동,1**,공지로,다가구,40,-,10/10,-,-,"6,000",0,-,-,
석사동,9**,스무숲4길,다가구,30,-,10/07,-,-,"5,000",0,-,-,
석사동,9**,스무숲1길,다가구,25,-,10/06,-,-,"4,000",0,-,-,
석사동,7**,애막골길3번길,다가구,60,-,10/05,-,-,"10,000",0,-,-,
석사동,9**,스무숲1길,다가구,25,-,10/04,-,-,"4,000",0,-,-,
석사동,6**,효석로135번길,단독,21.35,-,10/04,-,-,100,30,-,-,
석사동,6**,효석로,다가구,56,-,10/03,-,-,500,30,-,-,
석사동,7**,우석로63번길,다가구,50,-,10/03,-,-,"3,500",0,-,-,
석사동,8**,새롬공원길5번길,단독,57.4,-,10/01,-,-,"5,000",0,-,-,
