법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,4**,효자로73번길,단독,40,-,05/30,-,-,50,20,-,-,
효자동,6**,춘천로204번길,다가구,36.39,-,05/29,-,-,300,30,-,-,
효자동,1**,둥지길,단독,69.39,-,05/28,-,-,"4,500",0,-,-,
효자동,6**,서부대성로,다가구,76,-,05/27,-,-,"4,000",0,-,-,
효자동,6**,효평길,단독,102.18,-,05/27,-,-,"8,000",30,-,-,
효자동,5**,도화길6번길,다가구,146.49,-,05/26,-,-,"6,800",0,-,-,
효자동,6**,닥나무길9번길,단독,115.7,-,05/24,-,-,"14,000",0,-,-,
효자동,3**,,단독,185.74,-,05/23,-,-,"17,000",0,-,-,
효자동,6**,춘천로204번길,다가구,23,-,05/22,-,-,100,24,-,-,
효자동,4*,서부대성로205번길,다가구,49.92,-,05/21,-,-,"5,000",0,-,-,
효자동,7**,성심로66번길,다가구,23.2,-,05/20,-,-,"2,000",0,-,-,
효자동,1**,백령로61번길,단독,14.48,-,05/20,-,-,20,10,-,-,
효자동,6**,닥나무길9번길,다가구,39.66,-,05/19,-,-,300,43,-,-,
효자동,7**,남춘로55번길,단독,51.79,-,05/19,-,-,500,20,-,-,
효자동,7**,춘천로296번길,다가구,29.75,-,05/18,-,-,"5,000",0,-,-,
효자동,7**,삭주로70번길,단독,82.6,-,05/17,-,-,"3,000",30,-,-,
효자동,6**,닥나무길9번길,다가구,49.58,-,05/16,-,-,"7,000",0,-,-,
효자동,7**,춘천로310번길,단독,50.94,-,05/14,-,-,"4,800",0,-,-,
효자동,6**,서부대성로173번길,다가구,81.01,-,05/14,-,-,"6,000",0,-,-,
효자동,1**,효자로,단독,43.2,-,05/14,-,-,"3,500",0,-,-,
효자동,4**,효자상길,단독,49.8,-,05/13,-,-,"4,500",0,-,-,
효자동,4**,명주길,다가구,33,-,05/09,-,-,"5,000",0,-,-,
효자동,1**,돌담길,다가구,61.07,-,05/07,-,-,500,51,-,-,
효자동,3**,청운길29번길,단독,72.38,-,05/02,-,-,"8,000",0,-,-,
효자동,7**,효평길,다가구,31.15,-,05/02,-,-,400,35,-,-,
효자동,1**,효평길20번길,단독,33,-,05/02,-,-,"3,000",0,-,-,
효자동,6**,닥나무길9번길,다가구,34,-,05/01,-,-,"7,000",0,-,-,
