법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,6**,후석로45번길,다가구,19.83,-,03/31,-,-,100,17,-,-,
석사동,9**,스무숲4길,다가구,25,-,03/30,-,-,"3,500",0,-,-,
석사동,6**,효석로,다가구,50.2,-,03/29,-,-,"6,000",0,-,-,
석사동,6**,벌말길,다가구,63,-,03/28,-,-,500,30,-,-,
석사동,9**,스무숲1길,다가구,33,-,03/28,-,-,"4,500",0,-,-,
석사동,7**,애막골길11번길,단독,101.24,-,03/26,-,-,500,50,-,-,
석사동,9**,스무숲1길,단독,144.1,-,03/25,-,-,"12,000",0,-,-,
석사동,9**,안마산로,다가구,43,-,03/25,-,-,500,40,-,-,
석사동,7**,벌말길,다가구,42.98,-,03/22,-,-,"2,000",25,-,-,
석사동,6**,후석로59번길,단독,80.27,-,03/22,-,-,"6,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,33,-,03/20,-,-,500,40,-,-,
석사동,9**,스무숲4길,다가구,33,-,03/19,-,-,"3,000",0,-,-,
석사동,7**,우석로,다가구,25,-,03/19,-,-,"3,500",0,-,-,
석사동,7**,,다가구,17.29,-,03/17,-,-,"4,000",0,-,-,
석사동,6**,벌말길,다가구,59,-,03/17,-,-,"5,000",0,-,-,
석사동,9**,스무숲3길,다가구,25,-,03/16,-,-,"4,000",0,-,-,
석사동,9**,안마산로,다가구,48,-,03/15,-,-,"4,500",0,-,-,
석사동,6**,후석로59번길,다가구,46,-,03/15,-,-,500,30,-,-,
석사동,6**,효석로135번길,다가구,69,-,03/14,-,-,"8,000",0,-,-,
석사동,7**,우석로63번길,다가구,49.54,-,03/11,-,-,"3,500",0,-,-,
석사동,9**,스무숲1길,단독,97.66,-,03/08,-,-,"15,000",0,-,-,
석사동,9**,스무숲4길,다가구,25,-,03/08,-,-,"4,000",0,-,-,
석사동,7**,애막골길3번길,다가구,30,-,03/07,-,-,"4,000",0,-,-,
석사동,7**,효석로77번길,다가구,59,-,03/07,-,-,"6,700",0,-,-,
석사동,3**,외솔길,다가구,25,-,03/04,-,-,"3,500",0,-,-,
석사동,6**,석사길5번길,다가구,50,-,03/04,-,-,"5,500",0,-,-,
석사동,7**,애막골길20번길,다가구,79,-,03/03,-,-,"7,000",0,-,-,
석사동,8**,새롬공원길4번길,다가구,50,-,03/03,-,-,"5,000",0,-,-,
석사동,3**,후석로66번길,다가구,29.7,-,03/02,-,-,"3,200",0,-,-,
석사동,9**,스무숲1길,다가구,30,-,03/02,-,-,300,29,-,-,
석사동,7**,효석로77번길,다가구,56,-,03/01,-,-,"6,000",0,-,-,
석사동,7**,효석로77번길,다가구,56,-,03/01,-,-,"6,000",0,-,-,
석사동,6**,후석로,다가구,66,-,03/01,-,-,300,30,-,-,
