법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,7**,애막골길20번길,다가구,31.87,-,04/30,-,-,400,20,-,-,
석사동,6**,후석로59번길,다가구,97.8,-,04/29,-,-,"9,500",0,-,-,
석사동,9**,스무숲1길,다가구,32.49,-,04/28,-,-,"3,500",0,-,-,
석사동,6**,,다가구,26.73,-,04/28,-,-,"3,300",0,-,-,
석사동,9**,스무숲1길,다가구,23,-,04/26,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길4번길,다가구,66,-,04/22,-,-,"8,000",0,-,-,
석사동,9**,스무숲1길,다가구,33,-,04/21,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,65.4,-,04/20,-,-,500,30,-,-,
석사동,9**,스무숲4길,다가구,56.1,-,04/18,-,-,300,33,-,-,
석사동,6**,벌말길,단독,55.26,-,04/16,-,-,300,35,-,-,
석사동,6**,벌말길,다가구,74.34,-,04/15,-,-,"4,000",0,-,-,
석사동,6**,벌말길,다가구,25,-,04/14,-,-,"2,000",0,-,-,
석사동,6**,효석로,다가구,21,-,04/08,-,-,"1,500",0,-,-,
석사동,8**,새롬공원길5번길,다가구,33,-,04/07,-,-,"4,500",0,-,-,
석사동,6**,효석로135번길,다가구,33,-,04/07,-,-,100,20,-,-,
석사동,7**,효석로77번길,다가구,99,-,04/05,-,-,"7,000",0,-,-,
석사동,9**,스무숲3길,다가구,30,-,04/05,-,-,"3,000",0,-,-,
석사동,8**,,단독,45,-,04/05,-,-,"5,000",0,-,-,
석사동,6**,석사길5번길,다가구,33.05,-,04/04,-,-,"4,000",0,-,-,
석사동,7**,우석로79번길,단독,114.05,-,04/04,-,-,"10,000",0,-,-,
석사동,7**,애막골길7번길,단독,79.6,-,04/02,-,-,"10,000",0,-,-,
석사동,9**,스무숲1길,다가구,27,-,04/02,-,-,"4,000",0,-,-,
