법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,1**,공지로,단독,40,-,05/31,-,-,"6,000",0,-,-,
석사동,9**,스무숲4길,다가구,25,-,05/29,-,-,"4,000",0,-,-,
석사동,6**,후석로45번길,단독,95.9,-,05/28,-,-,500,43,-,-,
석사동,9**,,단독,53,-,05/23,-,-,"4,000",20,-,-,
석사동,9**,,단독,53,-,05/23,-,-,"4,000",20,-,-,
석사동,7**,효석로67번길,다가구,97.56,-,05/21,-,-,"9,000",0,-,-,
석사동,7**,후석로45번길,다가구,50,-,05/19,-,-,"5,500",0,-,-,
석사동,3**,후석로66번길,다가구,33,-,05/19,-,-,"3,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,30,-,05/18,-,-,"2,000",32,-,-,
석사동,9**,스무숲1길,다가구,40,-,05/16,-,-,500,45,-,-,
석사동,6**,벌말길,다가구,114.54,-,05/14,-,-,"8,000",0,-,-,
석사동,7**,,단독,46.82,-,05/13,-,-,"3,700",0,-,-,
석사동,6**,벌말길,단독,50,-,05/11,-,-,"3,500",20,-,-,
석사동,7**,우석로85번길,다가구,112.01,-,05/11,-,-,"12,000",0,-,-,
석사동,9**,스무숲4길,다가구,30,-,05/09,-,-,"3,500",0,-,-,
석사동,9**,스무숲3길,다가구,191.1,-,05/09,-,-,"3,000",50,-,-,
석사동,3**,외솔길,단독,39,-,05/08,-,-,"8,300",0,-,-,
석사동,9**,스무숲1길,다가구,28.05,-,05/07,-,-,100,29,-,-,
석사동,산6*,스무숲2길,단독,68.93,-,05/07,-,-,"1,000",40,-,-,
석사동,6**,석사길5번길,다가구,33.05,-,05/06,-,-,"3,300",0,-,-,
석사동,7**,후석로45번길,단독,60,-,05/05,-,-,"7,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,25,-,05/04,-,-,300,40,-,-,
석사동,9**,스무숲3길,단독,66,-,05/04,-,-,"5,000",20,-,-,
석사동,8**,새롬공원길9번길,단독,26,-,05/04,-,-,500,21,-,-,
석사동,7**,효석로77번길,다가구,92,-,05/02,-,-,"15,000",0,-,-,
석사동,9**,스무숲1길,다가구,33,-,05/02,-,-,300,30,-,-,
석사동,4**,후석로66번길,다가구,40,-,05/01,-,-,500,30,-,-,
