법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,6**,벌말길,다가구,50,-,03/31,-,-,300,30,-,-,
석사동,9**,스무숲2길,다가구,30,-,03/30,-,-,"4,000",0,-,-,
석사동,6**,벌말길,단독,55,-,03/28,-,-,"5,000",0,-,-,
석사동,9**,스무숲1길,단독,119.26,-,03/27,-,-,"10,000",0,-,-,
석사동,7**,우석로85번길,다가구,58,-,03/27,-,-,"5,000",0,-,-,
석사동,9**,스무숲1길,다가구,33,-,03/27,-,-,500,21,-,-,
석사동,8**,새롬공원길4번길,다가구,128.95,-,03/26,-,-,"13,000",0,-,-,
석사동,3**,외솔길,다가구,25,-,03/26,-,-,"3,500",0,-,-,
석사동,7**,효석로77번길,단독,75.87,-,03/26,-,-,"1,000",40,-,-,
석사동,6**,석사길5번길,다가구,65,-,03/25,-,-,300,20,-,-,
석사동,9**,스무숲1길,다가구,40,-,03/25,-,-,"6,000",0,-,-,
석사동,9**,스무숲3길,다가구,51.63,-,03/25,-,-,544,9,-,-,
석사동,4**,후석로66번길,다가구,31,-,03/24,-,-,"5,000",0,-,-,
석사동,9**,,다가구,53,-,03/23,-,-,"8,000",0,-,-,
석사동,3**,외솔길,다가구,33,-,03/23,-,-,300,30,-,-,
석사동,7**,후석로59번길,단독,66,-,03/23,-,-,"1,500",35,-,-,
석사동,9**,스무숲4길,다가구,101,-,03/22,-,-,"10,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,35,-,03/21,-,-,"3,500",0,-,-,
석사동,4**,후석로66번길,다가구,31.85,-,03/21,-,-,"6,000",0,-,-,
석사동,6**,효석로135번길,다가구,60,-,03/21,-,-,"7,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,33,-,03/20,-,-,300,30,-,-,
석사동,7**,효석로77번길,다가구,17.5,-,03/19,-,-,"6,500",0,-,-,
석사동,7**,효석로77번길,단독,25,-,03/19,-,-,"6,000",0,-,-,
석사동,9**,스무숲1길,다가구,24,-,03/16,-,-,"3,000",0,-,-,
석사동,8**,새롬공원길4번길,다가구,28,-,03/11,-,-,"6,000",0,-,-,
석사동,6**,벌말길,단독,20,-,03/10,-,-,"2,000",0,-,-,
석사동,7**,애막골길11번길,다가구,27,-,03/09,-,-,300,33,-,-,
석사동,7**,우석로85번길,다가구,61.31,-,03/07,-,-,"3,500",0,-,-,
석사동,3**,외솔길,다가구,26.4,-,03/06,-,-,"4,000",0,-,-,
석사동,9**,안마산로,다가구,59.8,-,03/05,-,-,"4,000",0,-,-,
석사동,3**,외솔길,단독,30,-,03/04,-,-,"4,500",0,-,-,
석사동,6**,벌말길47번길,다가구,42,-,03/02,-,-,"2,000",13,-,-,
석사동,3**,후석로66번길,다가구,24,-,03/02,-,-,"4,000",0,-,-,
