법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,7**,성심로47번길,단독,25.85,-,11/30,-,-,"3,000",0,-,-,
효자동,1**,돌담길10번길,다가구,99,-,11/27,-,-,"8,000",0,-,-,
효자동,1**,도화길6번길,다가구,169.71,-,11/26,-,-,"12,000",0,-,-,
효자동,7**,춘천로223번길,단독,88.19,-,11/25,-,-,"5,000",0,-,-,
효자동,3**,공지로,단독,94.11,-,11/24,-,-,"1,000",50,-,-,
효자동,1**,미려골길,단독,148,-,11/23,-,-,"3,500",0,-,-,
효자동,6**,춘천로186번길,undefined,902.35,-,11/23,-,-,"5,000",580,-,-,
효자동,7**,백령로115번길,다가구,29.7,-,11/22,-,-,"5,000",0,-,-,
효자동,1**,백령로61번길,단독,72.45,-,11/22,-,-,100,25,-,-,
효자동,7**,성심로47번길,다가구,25.84,-,11/20,-,-,"3,500",0,-,-,
효자동,4*,성심로,다가구,99.17,-,11/20,-,-,"6,000",0,-,-,
효자동,7**,전원안길,단독,33,-,11/19,-,-,"1,500",0,-,-,
효자동,1**,효자로102번길,다가구,30.43,-,11/16,-,-,"5,000",0,-,-,
효자동,4**,,단독,52.8,-,11/15,-,-,"7,500",0,-,-,
효자동,1**,둥지길,다가구,69.42,-,11/12,-,-,"4,500",0,-,-,
효자동,4**,소전길,단독,51.01,-,11/07,-,-,"4,000",0,-,-,
효자동,6**,춘천로204번길,다가구,80,-,11/07,-,-,"15,000",0,-,-,
효자동,1**,둥지길,다가구,66,-,11/06,-,-,"12,000",0,-,-,
효자동,6**,,단독,35,-,11/05,-,-,"3,800",0,-,-,
효자동,6**,전원안길,다가구,72.2,-,11/02,-,-,"9,000",0,-,-,
