법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,9**,스무숲1길,다가구,33,-,09/30,-,-,"3,500",0,-,-,
석사동,6**,석사길,다가구,105.57,-,09/30,-,-,"3,500",0,-,-,
석사동,7**,효석로77번길,다가구,33,-,09/25,-,-,"5,000",0,-,-,
석사동,9**,스무숲4길,다가구,33,-,09/24,-,-,"3,500",0,-,-,
석사동,9**,스무숲1길,다가구,45.45,-,09/24,-,-,"3,000",0,-,-,
석사동,6**,후석로,단독,89.2,-,09/23,-,-,"6,000",0,-,-,
석사동,7**,우석로4번길,다가구,50,-,09/23,-,-,500,50,-,-,
석사동,9**,스무숲4길,다가구,33,-,09/23,-,-,"3,000",0,-,-,
석사동,6**,석사길5번길,다가구,33.05,-,09/22,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길4번길,다가구,45,-,09/22,-,-,"1,000",45,-,-,
석사동,7**,우석로79번길,다가구,58.99,-,09/21,-,-,"6,500",0,-,-,
석사동,4**,석사길5번길,다가구,29,-,09/20,-,-,20,17,-,-,
석사동,3**,외솔길,다가구,33,-,09/18,-,-,"3,500",0,-,-,
석사동,8**,새롬공원길,다가구,45,-,09/17,-,-,"6,000",0,-,-,
석사동,7**,애막골길16번길,다가구,25,-,09/17,-,-,"3,000",0,-,-,
석사동,7**,애막골길20번길,다가구,33,-,09/17,-,-,300,31,-,-,
석사동,6**,후석로45번길,다가구,61,-,09/16,-,-,"2,000",15,-,-,
석사동,8**,새롬공원길5번길,단독,128.58,-,09/16,-,-,"8,000",30,-,-,
석사동,7**,애막골길20번길,단독,20,-,09/15,-,-,200,25,-,-,
석사동,6**,후석로59번길,다가구,50,-,09/15,-,-,500,40,-,-,
석사동,7**,우석로85번길,다가구,33,-,09/15,-,-,100,27,-,-,
석사동,9**,스무숲1길,다가구,40,-,09/15,-,-,"5,000",0,-,-,
석사동,9**,스무숲3길,다가구,33,-,09/14,-,-,"6,500",0,-,-,
석사동,8**,새롬공원길,다가구,50,-,09/11,-,-,"1,000",35,-,-,
석사동,6**,후석로59번길,다가구,52.79,-,09/10,-,-,500,30,-,-,
석사동,9**,스무숲1길,다가구,30.19,-,09/10,-,-,"2,000",10,-,-,
석사동,9**,스무숲1길,다가구,33,-,09/09,-,-,"3,000",15,-,-,
석사동,7**,효석로67번길,다가구,97.56,-,09/08,-,-,"10,000",0,-,-,
석사동,7**,우석로4번길,다가구,33,-,09/08,-,-,"3,000",15,-,-,
석사동,7**,우석로85번길,다가구,27.49,-,09/08,-,-,"2,000",0,-,-,
석사동,8**,,단독,58.18,-,09/08,-,-,"4,000",20,-,-,
석사동,7**,,단독,131.67,-,09/08,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,51,-,09/08,-,-,"7,000",0,-,-,
석사동,3**,외솔길,다가구,33,-,09/08,-,-,"2,500",0,-,-,
석사동,7**,,다가구,33.06,-,09/05,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,33,-,09/01,-,-,"3,500",0,-,-,
석사동,9**,,단독,105.46,-,09/01,-,-,"10,000",0,-,-,
석사동,7**,우석로79번길,다가구,50,-,09/01,-,-,500,35,-,-,
