법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,9**,스무숲3길,다가구,30,-,06/29,-,-,300,30,-,-,
석사동,9**,스무숲1길,다가구,144.1,-,06/28,-,-,"15,000",0,-,-,
석사동,6**,효석로,단독,49,-,06/28,-,-,"2,000",20,-,-,
석사동,8**,새롬공원길9번길,다가구,33,-,06/28,-,-,800,20,-,-,
석사동,9**,스무숲3길,다가구,33,-,06/27,-,-,200,35,-,-,
석사동,9**,스무숲4길,다가구,30,-,06/27,-,-,"4,000",0,-,-,
석사동,8**,새롬공원길9번길,단독,33,-,06/25,-,-,"3,300",0,-,-,
석사동,6**,석사길5번길,단독,23,-,06/24,-,-,"3,000",0,-,-,
석사동,9**,스무숲1길,다가구,33.4,-,06/23,-,-,"4,000",0,-,-,
석사동,7**,효석로,다가구,60,-,06/21,-,-,500,40,-,-,
석사동,6**,후석로,단독,45,-,06/21,-,-,500,40,-,-,
석사동,7**,벌말길47번길,다가구,53.43,-,06/20,-,-,"9,500",0,-,-,
석사동,9**,스무숲4길,단독,26.83,-,06/19,-,-,"3,500",0,-,-,
석사동,7**,애막골길,다가구,25,-,06/19,-,-,500,20,-,-,
석사동,7**,애막골길7번길,다가구,23,-,06/18,-,-,200,24,-,-,
석사동,9**,스무숲1길,단독,122.69,-,06/17,-,-,"2,000",70,-,-,
석사동,8**,새롬공원길9번길,단독,36,-,06/17,-,-,"3,000",0,-,-,
석사동,7**,효석로77번길,다가구,65.92,-,06/16,-,-,"5,000",0,-,-,
석사동,8**,새롬공원길9번길,다가구,30,-,06/16,-,-,200,30,-,-,
석사동,8**,새롬공원길5번길,단독,128.58,-,06/16,-,-,"5,000",50,-,-,
석사동,9**,,단독,26,-,06/15,-,-,"5,000",0,-,-,
석사동,7**,효석로77번길,다가구,90,-,06/14,-,-,"1,000",50,-,-,
석사동,2**,외솔길,다가구,33,-,06/13,-,-,"3,000",0,-,-,
석사동,3**,외솔길,단독,26,-,06/13,-,-,"4,500",0,-,-,
석사동,7**,우석로79번길,다가구,27.2,-,06/12,-,-,500,35,-,-,
석사동,2**,외솔길,다가구,33,-,06/10,-,-,"3,000",0,-,-,
석사동,7**,효석로77번길,다가구,51.96,-,06/09,-,-,"8,000",0,-,-,
석사동,9**,스무숲1길,다가구,30,-,06/08,-,-,"3,500",0,-,-,
석사동,7**,효석로,단독,40.86,-,06/07,-,-,"4,500",0,-,-,
석사동,6**,벌말길,다가구,52.5,-,06/06,-,-,300,30,-,-,
석사동,7**,우석로,단독,115.24,-,06/05,-,-,"6,500",0,-,-,
석사동,9**,스무숲4길,다가구,30,-,06/03,-,-,"3,500",0,-,-,
석사동,9**,스무숲1길,다가구,30,-,06/03,-,-,"4,000",10,-,-,
석사동,6**,효석로89번길,단독,112.15,-,06/03,-,-,"2,000",60,-,-,
석사동,8**,새롬공원길5번길,다가구,25,-,06/03,-,-,"2,800",0,-,-,
석사동,7**,우석로38번길,다가구,66,-,06/02,-,-,"7,500",0,-,-,
석사동,1**,공지로,단독,38,-,06/01,-,-,300,40,-,-,
석사동,6**,벌말길,단독,90,-,06/01,-,-,"3,000",40,-,-,
