법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,6**,후석로,다가구,92.4,-,07/31,-,-,"3,500",0,-,-,
석사동,9**,스무숲4길,다가구,23,-,07/31,-,-,"4,000",0,-,-,
석사동,9**,스무숲길,다가구,25,-,07/30,-,-,900,28,-,-,
석사동,7**,애막골길16번길,다가구,50,-,07/30,-,-,500,40,-,-,
석사동,7**,애막골길7번길,단독,29.75,-,07/29,-,-,700,25,-,-,
석사동,3**,공지로,단독,21,-,07/28,-,-,200,22,-,-,
석사동,7**,벌말길47번길,다가구,33,-,07/28,-,-,"6,000",0,-,-,
석사동,8**,,다가구,35,-,07/25,-,-,"4,000",0,-,-,
석사동,6**,석사길5번길,단독,60,-,07/23,-,-,500,25,-,-,
석사동,9**,스무숲3길,단독,29.7,-,07/22,-,-,300,30,-,-,
석사동,7**,애막골길7번길,다가구,28.75,-,07/22,-,-,200,25,-,-,
석사동,6**,석사길,다가구,55,-,07/21,-,-,300,40,-,-,
석사동,3**,공지로,단독,27,-,07/20,-,-,200,27,-,-,
석사동,9**,스무숲1길,다가구,25,-,07/19,-,-,"3,000",6,-,-,
석사동,8**,새롬공원길4번길,다가구,90,-,07/18,-,-,"10,000",0,-,-,
석사동,6**,석사길5번길,단독,105.6,-,07/17,-,-,"1,000",50,-,-,
석사동,9**,,다가구,35,-,07/16,-,-,"5,500",0,-,-,
석사동,7**,애막골길7번길,단독,30,-,07/16,-,-,200,36,-,-,
석사동,9**,스무숲1길,단독,25,-,07/15,-,-,"5,500",0,-,-,
석사동,7**,우석로85번길,단독,28,-,07/14,-,-,"3,500",1,-,-,
석사동,6**,후석로59번길,다가구,28,-,07/14,-,-,100,15,-,-,
석사동,7**,우석로85번길,단독,28,-,07/14,-,-,"3,500",0,-,-,
석사동,6**,,다가구,40,-,07/14,-,-,"1,000",25,-,-,
석사동,8**,새롬공원길9번길,다가구,85,-,07/11,-,-,"11,000",0,-,-,
석사동,7**,우석로79번길,다가구,56,-,07/10,-,-,"4,500",0,-,-,
석사동,6**,효석로135번길,다가구,53.95,-,07/08,-,-,"7,000",0,-,-,
석사동,6**,효석로135번길,다가구,53.95,-,07/08,-,-,"7,000",0,-,-,
석사동,3**,후석로66번길,단독,28,-,07/08,-,-,"5,000",0,-,-,
석사동,6**,,다가구,53.95,-,07/08,-,-,"7,000",0,-,-,
석사동,3**,공지로,단독,21,-,07/05,-,-,200,22,-,-,
석사동,3**,외솔길,다가구,26.4,-,07/04,-,-,"3,500",0,-,-,
석사동,9**,스무숲3길,다가구,33,-,07/04,-,-,"4,000",10,-,-,
석사동,9**,스무숲1길,다가구,30,-,07/02,-,-,300,35,-,-,
