법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,9**,스무숲1길,단독,30,-,09/20,-,-,"5,000",0,-,-,
석사동,6**,석사길5번길,다가구,50,신규,09/19,24.09-26.09,-,500,45,-,-,
석사동,3**,공지로,단독,18,신규,09/19,24.09-25.09,-,200,22,-,-,
석사동,9**,안마산로,다가구,59,신규,09/14,25.01-27.01,-,"1,000",45,-,-,
석사동,6**,후석로,다가구,66,신규,09/14,24.09-26.09,-,500,50,-,-,
석사동,8**,새롬공원길4번길,다가구,45,신규,09/11,24.09-26.09,-,500,40,-,-,
석사동,7**,우석로63번길,다가구,99.07,신규,09/10,24.10-26.10,-,"1,500",45,-,-,
석사동,7**,후석로45번길,다가구,39.6,신규,09/09,24.09-26.09,-,"2,500",0,-,-,
석사동,8**,새롬공원길5번길,다가구,26,신규,09/09,24.09-25.09,-,300,29,-,-,
석사동,6**,후석로59번길,단독,42.3,신규,09/04,24.09-26.09,-,"7,000",0,-,-,
석사동,7**,애막골길3번길,다가구,50,신규,09/02,24.09-25.09,-,500,55,-,-,
석사동,7**,애막골길3번길,다가구,22.27,신규,09/01,24.09-24.12,-,100,35,-,-,
