법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,8**,새롬공원길5번길,단독,40,신규,11/30,22.11-24.12,-,300,33,-,-,
석사동,3**,공지로,단독,20,-,11/26,-,-,100,22,-,-,
석사동,9**,스무숲1길,단독,118.43,신규,11/25,22.12-24.12,-,"2,000",70,-,-,
석사동,7**,우석로67번길,단독,27,-,11/24,-,-,200,30,-,-,
석사동,6**,벌말길,단독,50,신규,11/23,22.11-23.11,-,300,35,-,-,
석사동,6**,후석로46번길,단독,40.79,-,11/22,-,-,300,30,-,-,
석사동,9**,스무숲1길,단독,28,-,11/22,-,-,200,27,-,-,
석사동,9**,스무숲4길,다가구,23,신규,11/21,22.11-24.11,-,300,32,-,-,
석사동,3**,공지로,단독,26.5,-,11/21,-,-,200,20,-,-,
석사동,7**,우석로63번길,다가구,27,신규,11/21,22.12-23.12,-,300,42,-,-,
석사동,6**,석사길5번길,단독,43,-,11/19,-,-,"5,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,48,신규,11/19,22.11-24.11,-,500,43,-,-,
석사동,6**,벌말길,단독,55,신규,11/16,22.12-24.12,-,"6,500",0,-,-,
석사동,6**,후석로59번길,단독,50,신규,11/15,22.12-24.12,-,"7,000",0,-,-,
석사동,6**,벌말길,단독,86.72,신규,11/15,22.11-23.11,-,500,50,-,-,
석사동,7**,우석로38번길,단독,50,신규,11/13,22.11-24.11,-,500,40,-,-,
석사동,7**,우석로,다가구,28,-,11/12,-,-,"4,500",0,-,-,
석사동,9**,스무숲4길,단독,16.3,신규,11/12,22.11-23.11,-,500,45,-,-,
석사동,7**,애막골길11번길,단독,55,신규,11/10,22.11-23.11,-,300,43,-,-,
석사동,7**,후석로186번길,다가구,117.52,신규,11/09,22.11-24.11,-,"2,000",55,-,-,
석사동,4**,후석로66번길,다가구,30,신규,11/09,22.12-24.12,-,"6,500",0,-,-,
석사동,7**,우석로85번길,다가구,62.85,신규,11/09,23.01-25.01,-,500,42,-,-,
석사동,1**,공지로,단독,28,신규,11/08,22.11-23.11,-,400,40,-,-,
석사동,8**,새롬공원길5번길,단독,152,신규,11/07,22.11-24.11,-,"3,000",60,-,-,
석사동,6**,후석로45번길,단독,64,-,11/06,-,-,"6,000",0,-,-,
석사동,7**,효석로77번길,단독,76,신규,11/03,22.11-24.11,-,500,35,-,-,
석사동,7**,우석로63번길,다가구,45,신규,11/02,22.11-23.11,-,500,35,-,-,
석사동,6**,후석로59번길,단독,49,신규,11/02,22.12-24.12,-,"7,000",0,-,-,
석사동,6**,후석로59번길,단독,66,신규,11/01,22.11-24.11,-,"8,000",0,-,-,
석사동,7**,애막골길16번길,다가구,31,신규,11/01,22.12-23.12,-,200,35,-,-,
