법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,7**,우석로85번길,다가구,108.86,-,10/31,-,-,"10,000",0,-,-,
석사동,6**,후석로45번길,다가구,66.12,-,10/30,-,-,"1,000",45,-,-,
석사동,7**,애막골길,다가구,66.46,-,10/28,-,-,"6,500",0,-,-,
석사동,6**,벌말길47번길,단독,49.33,-,10/26,-,-,"3,000",0,-,-,
석사동,9**,스무숲1길,다가구,39.6,-,10/26,-,-,300,30,-,-,
석사동,9**,스무숲1길,단독,101.97,-,10/25,-,-,"1,000",60,-,-,
석사동,8**,새롬공원길9번길,다가구,52.37,-,10/20,-,-,"6,500",0,-,-,
석사동,8**,새롬공원길5번길,다가구,27,-,10/19,-,-,300,40,-,-,
석사동,9**,스무숲1길,다가구,29,-,10/19,-,-,"4,000",0,-,-,
석사동,6**,후석로45번길,다가구,68.98,-,10/19,-,-,"6,000",0,-,-,
석사동,6**,석사길5번길,단독,40,-,10/18,-,-,250,25,-,-,
석사동,6**,벌말길47번길,단독,24,-,10/18,-,-,"3,500",0,-,-,
석사동,6**,벌말길,단독,55,-,10/17,-,-,500,35,-,-,
석사동,2**,공지로,단독,131,-,10/17,-,-,"1,000",50,-,-,
석사동,9**,스무숲1길,다가구,28,-,10/16,-,-,"1,500",40,-,-,
석사동,3**,외솔길,단독,27,-,10/15,-,-,300,37,-,-,
석사동,1**,스무숲길,다가구,56.02,-,10/14,-,-,500,50,-,-,
석사동,7**,,다가구,75,-,10/12,-,-,"1,100",30,-,-,
석사동,9**,스무숲1길,단독,29.7,-,10/12,-,-,100,25,-,-,
석사동,8**,새롬공원길4번길,단독,30,-,10/10,-,-,"3,500",0,-,-,
석사동,6**,석사길5번길,단독,76.3,-,10/10,-,-,"4,800",0,-,-,
석사동,8**,새롬공원길9번길,다가구,30,-,10/08,-,-,"5,000",0,-,-,
석사동,7**,벌말길47번길,단독,82.64,-,10/08,-,-,"5,000",0,-,-,
석사동,6**,벌말길,다가구,52.2,-,10/08,-,-,"5,000",0,-,-,
석사동,7**,후석로45번길,다가구,59.4,-,10/08,-,-,"6,000",0,-,-,
석사동,6**,효석로89번길,다가구,43,-,10/07,-,-,"2,500",0,-,-,
석사동,8**,새롬공원길9번길,다가구,56,-,10/05,-,-,"2,000",25,-,-,
석사동,2**,외솔길,다가구,33,-,10/03,-,-,300,23,-,-,
석사동,8**,새롬공원길5번길,다가구,30,-,10/03,-,-,"7,000",0,-,-,
석사동,6**,벌말길,다가구,72,-,10/02,-,-,"5,000",0,-,-,
석사동,7**,우석로,다가구,33,-,10/01,-,-,"5,000",0,-,-,
석사동,1**,스무숲길,다가구,60,-,10/01,-,-,500,55,-,-,
